Observation ID,Date,Longitude,latitude,Aspect,Area,avalanche_size,Type,Trigger,avalanche_occurred
8f08ef02-395a-4226-acac-9ff34a593e4e,2021-12-15 07:00:00+00:00,-107.0981896,38.9054837,NE,Gunnison,1.5,SS,N,1
267db287-e49a-4122-88e3-40b866f762d5,2021-12-15 07:00:00+00:00,-107.6527601,37.9089072,NW,Northern San Juan,2.0,HS,N,1
2fd50d68-953a-435e-83a0-44528d9328bf,2021-12-15 07:00:00+00:00,-107.7027994,37.8724651,NE,Northern San Juan,2.0,SS,N,1
a0e0b651-aa79-42ca-aa1f-1be67ab9d63d,2021-12-15 07:00:00+00:00,-106.1614519,39.386773,E,Vail & Summit County,1.0,,N,1
2a99342a-cddb-4115-b3dc-faa0328da46c,2021-12-15 07:00:00+00:00,-106.4149068,39.3676952,E,Sawatch,2.0,SS,N,1
267db287-e49a-4122-88e3-40b866f762d5,2021-12-15 07:00:00+00:00,-107.6527601,37.9089072,NW,Northern San Juan,2.0,HS,N,1
7879e223-a352-41b4-8b78-0aa03d953d97,2021-12-15 07:00:00+00:00,-107.68448,37.908958,W,Northern San Juan,2.0,SS,U,1
a0e0b651-aa79-42ca-aa1f-1be67ab9d63d,2021-12-15 07:00:00+00:00,-106.1614519,39.386773,NE,Vail & Summit County,2.0,U,N,1
d951ce28-e36c-4548-9baa-e40cd351b143,2021-12-15 07:00:00+00:00,-106.3276912,39.6058235,N,Vail & Summit County,2.0,HS,N,1
3032366b-d476-4c88-b1bd-d3a845ea6206,2021-12-15 07:00:00+00:00,-108.1025411,37.3888919,SE,Southern San Juan,2.0,SS,N,1
bdaf38b0-0046-4319-85c1-8c05b13a1441,2021-12-15 07:00:00+00:00,-107.7067012,37.8937538,NE,Northern San Juan,1.0,SS,N,1
242a1922-f5cf-4e1d-aad2-e04a90cdb7ed,2021-12-15 07:00:00+00:00,-106.2602308,39.3810607,E,Sawatch,2.0,SS,N,1
2a99342a-cddb-4115-b3dc-faa0328da46c,2021-12-15 07:00:00+00:00,-106.4149068,39.3676952,NE,Sawatch,2.5,SS,N,1
fcc76243-2b0f-4606-a738-1f77f6483bd2,2021-12-15 07:00:00+00:00,-107.7088559,37.7611817,NE,Southern San Juan,2.0,SS,N,1
fcc76243-2b0f-4606-a738-1f77f6483bd2,2021-12-15 07:00:00+00:00,-107.7088559,37.7611817,NE,Southern San Juan,2.0,SS,N,1
afc03387-e6ea-47eb-99d3-40c7e089a75e,2021-12-15 07:00:00+00:00,-106.465483,39.277439,E,Sawatch,2.0,U,N,1
191ebe36-5eeb-4d57-afec-2cc4312d1dca,2021-12-15 07:00:00+00:00,-106.5615946,39.0812234,NE,Sawatch,2.5,SS,N,1
2a99342a-cddb-4115-b3dc-faa0328da46c,2021-12-15 07:00:00+00:00,-106.4149068,39.3676952,E,Sawatch,1.0,HS,N,1
6fe9826c-8ea5-4a01-953f-08346d8d3f23,2021-12-15 07:00:00+00:00,-107.7709678,37.6723994,NW,Southern San Juan,2.0,SS,N,1
2ef0f00d-04ca-4e47-af3a-e197eabdbf7c,2021-12-15 07:00:00+00:00,-106.2332064,39.3313598,E,Sawatch,2.0,SS,U,1
2a99342a-cddb-4115-b3dc-faa0328da46c,2021-12-15 07:00:00+00:00,-106.4149068,39.3676952,NE,Sawatch,2.5,SS,N,1
a48485c2-9814-4b6c-840f-bfba45a4202c,2021-12-14 07:00:00+00:00,-106.9052817,38.9485636,N,Gunnison,1.0,SS,N,1
a48485c2-9814-4b6c-840f-bfba45a4202c,2021-12-14 07:00:00+00:00,-106.9052817,38.9485636,NE,Gunnison,2.0,SS,N,1
a48485c2-9814-4b6c-840f-bfba45a4202c,2021-12-14 07:00:00+00:00,-106.9052817,38.9485636,NE,Gunnison,1.5,SS,N,1
3a7abe70-cfee-455f-8227-745864823469,2021-12-14 07:00:00+00:00,-106.25571,39.52117,NE,Vail & Summit County,2.0,HS,U,1
a48485c2-9814-4b6c-840f-bfba45a4202c,2021-12-14 07:00:00+00:00,-106.9052817,38.9485636,N,Gunnison,1.5,SS,N,1
3a01734c-a96e-4448-88dd-819637681e0d,2021-12-13 07:00:00+00:00,-107.0359236,39.2054628,N,Aspen,1.5,SS,N,1
3a01734c-a96e-4448-88dd-819637681e0d,2021-12-13 07:00:00+00:00,-107.0359236,39.2054628,E,Aspen,2.0,SS,N,1
d8b63a3e-9a66-48e5-a3a9-aeaa412a0e44,2021-12-13 07:00:00+00:00,-108.08718,37.39897,NE,Southern San Juan,1.0,SS,N,1
3a01734c-a96e-4448-88dd-819637681e0d,2021-12-13 07:00:00+00:00,-107.0359236,39.2054628,N,Aspen,1.0,SS,N,1
3a01734c-a96e-4448-88dd-819637681e0d,2021-12-13 07:00:00+00:00,-107.0359236,39.2054628,NW,Aspen,1.5,SS,N,1
85b418ac-cc37-4b44-b9da-e648b027978c,2021-12-13 07:00:00+00:00,-107.6352131,37.9093643,NE,Northern San Juan,2.0,SS,U,1
f3eebe1e-9f10-422b-a165-0c85869ff513,2021-12-12 07:00:00+00:00,-106.1742032,39.6182183,E,Vail & Summit County,2.0,SS,N,1
82218700-2ab5-4e3a-9728-ba670db0299e,2021-12-12 07:00:00+00:00,-106.5045172,39.5609545,NE,Vail & Summit County,1.5,SS,U,1
82218700-2ab5-4e3a-9728-ba670db0299e,2021-12-12 07:00:00+00:00,-106.5045172,39.5609545,E,Vail & Summit County,2.0,SS,N,1
ed2fbd3f-019c-47bb-8974-2f4b696b49e8,2021-12-12 07:00:00+00:00,-106.1881453,39.5414975,E,Vail & Summit County,2.0,SS,N,1
5f97d995-63a2-4613-bf12-786f75eb9d4e,2021-12-12 07:00:00+00:00,-106.1966425,39.5512267,E,Vail & Summit County,1.5,SS,N,1
b40ea16c-1d1d-4bd6-94b6-160bf2fceaea,2021-12-12 07:00:00+00:00,-107.2213986,39.4044432,NE,Aspen,1.5,SS,N,1
2253ce93-c844-4f28-af2a-cf3c17bccad6,2021-12-11 07:00:00+00:00,-106.3938814,39.7001705,E,Vail & Summit County,1.5,SS,N,1
55bd2128-f872-4414-9c4b-3083e78c6d8f,2021-12-11 07:00:00+00:00,-107.0504212,38.8494788,NE,Gunnison,2.0,SS,N,1
4f7fffc5-2f0c-4677-b722-792da00d20f2,2021-12-11 07:00:00+00:00,-106.1443233,39.6464112,E,Vail & Summit County,1.5,,U,1
9426eab6-cc50-41f2-ae11-ef663c0f74f7,2021-12-11 07:00:00+00:00,-105.6930032,39.9258546,NE,Front Range,2.0,HS,N,1
10892004-0b23-4b78-bb16-b44dd34bfa45,2021-12-11 07:00:00+00:00,-106.2337214,39.3319573,NE,Sawatch,1.5,SS,N,1
225dcf5c-7c98-4094-94d6-dc2e6b1f08b3,2021-12-11 07:00:00+00:00,-107.7098322,37.8581171,NW,Northern San Juan,1.0,SS,N,1
2ec6d397-64f2-4300-bc20-24f53d069b5b,2021-12-11 07:00:00+00:00,-107.0826432,38.9775684,NE,Gunnison,2.0,SS,N,1
291b6d87-c793-4141-8e09-4686e87919ac,2021-12-11 07:00:00+00:00,-107.2902,37.9717,N,Northern San Juan,2.0,SS,N,1
36e97ed0-bd5e-470a-b0c7-d3b7c8afd78c,2021-12-11 07:00:00+00:00,-107.0496175,38.9595879,NE,Gunnison,2.0,SS,N,1
6dfed29e-1cde-469c-a306-df4e3ea04be9,2021-12-11 07:00:00+00:00,-107.6975638,37.7375813,N,Southern San Juan,1.0,SS,N,1
f2adb43b-7d69-40ff-b18b-d63c3cd5af77,2021-12-11 07:00:00+00:00,-107.7779589,37.7133563,NE,Southern San Juan,1.5,SS,N,1
291b6d87-c793-4141-8e09-4686e87919ac,2021-12-11 07:00:00+00:00,-107.2902,37.9717,NW,Northern San Juan,2.0,SS,N,1
6dfed29e-1cde-469c-a306-df4e3ea04be9,2021-12-11 07:00:00+00:00,-107.6975638,37.7375813,NW,Southern San Juan,1.0,SS,N,1
2c553415-8ef0-4945-9185-daaaa3b023d2,2021-12-11 07:00:00+00:00,-106.1443904,39.4017718,NE,Vail & Summit County,1.0,SS,N,1
55bd2128-f872-4414-9c4b-3083e78c6d8f,2021-12-11 07:00:00+00:00,-107.0504212,38.8494788,N,Gunnison,1.5,SS,N,1
511c5a48-e4da-4655-b7b4-09e9478c1741,2021-12-11 07:00:00+00:00,-106.1475947,39.6502311,NW,Vail & Summit County,1.0,SS,U,1
89f61221-3ad9-4e30-8f12-4c73a3fe8ad1,2021-12-11 07:00:00+00:00,-106.327,38.4921142,NE,Sawatch,1.5,SS,N,1
7e58ebc1-7fa1-4589-8649-6c7da57078be,2021-12-11 07:00:00+00:00,-106.1575413,39.6387444,NE,Vail & Summit County,2.0,SS,U,1
25cac75b-41bb-4af9-be27-ec7c0f8b20d1,2021-12-11 07:00:00+00:00,-105.7916015,39.8097714,E,Front Range,1.0,HS,N,1
ee09263c-1a18-477e-92c7-a246ce9c5c4e,2021-12-11 07:00:00+00:00,-106.2098267,39.5934699,E,Vail & Summit County,2.0,SS,N,1
25cac75b-41bb-4af9-be27-ec7c0f8b20d1,2021-12-11 07:00:00+00:00,-105.7916015,39.8097714,E,Front Range,1.0,SS,N,1
12a6cc34-41d3-486f-91f6-698f533dff2d,2021-12-11 07:00:00+00:00,-106.327,38.4921142,NE,Sawatch,1.0,SS,N,1
225dcf5c-7c98-4094-94d6-dc2e6b1f08b3,2021-12-11 07:00:00+00:00,-107.7098322,37.8581171,N,Northern San Juan,1.0,SS,N,1
e135aa46-c90e-4339-9751-379e14993118,2021-12-11 07:00:00+00:00,-106.1208916,39.5388002,E,Vail & Summit County,2.0,,,1
3eea1113-96a4-4aef-8d8a-f549b1b0ce3f,2021-12-10 07:00:00+00:00,-107.099254,38.9717328,SE,Gunnison,2.0,SS,N,1
0d3d511c-bf0c-4b73-a1a9-b31b302d9b2b,2021-12-10 07:00:00+00:00,-106.8578274,38.9158104,E,Gunnison,1.5,SS,N,1
4c574e30-c03c-48d7-9d39-1aece869e06a,2021-12-10 07:00:00+00:00,-108.0976823,37.3733546,E,Southern San Juan,1.0,SS,N,1
6e96c823-6389-4ab0-b25f-01cac546b8e8,2021-12-10 07:00:00+00:00,-107.77769,37.705,N,Southern San Juan,1.5,SS,N,1
d6c5ca20-dce2-4103-8e31-b9175b89cb92,2021-12-10 07:00:00+00:00,-107.0608835,38.8875238,NE,Gunnison,2.0,SS,N,1
6e1e3d32-6e88-47e3-a74a-3a840e3128e0,2021-12-10 07:00:00+00:00,-107.2902,37.9717,N,Northern San Juan,1.5,SS,N,1
6e1e3d32-6e88-47e3-a74a-3a840e3128e0,2021-12-10 07:00:00+00:00,-107.2902,37.9717,NE,Northern San Juan,2.0,SS,N,1
fd7b8d60-2064-4002-9359-6a9787d7d206,2021-12-10 07:00:00+00:00,-106.8833253,38.9702561,NE,Gunnison,2.0,SS,N,1
bb058964-0947-4395-8237-bd22af02b0f7,2021-12-10 07:00:00+00:00,-107.7040628,37.7107396,N,Southern San Juan,1.5,SS,N,1
4403073a-c08d-457a-86dd-1ed5b1f4410e,2021-12-10 07:00:00+00:00,-106.9056222,38.9436102,N,Gunnison,1.0,SS,N,1
9ea472a8-3bb3-4be8-a051-d9cd8e57d38d,2021-12-10 07:00:00+00:00,-107.0830161,38.951968,N,Gunnison,2.0,SS,N,1
b5d5e70f-2626-4361-9e23-a66413e12ee4,2021-12-10 07:00:00+00:00,-107.205873,38.8564625,N,Gunnison,1.0,SS,N,1
d136a011-84d8-46b6-9fa3-b64fe789ff3f,2021-12-10 07:00:00+00:00,-107.1554567,39.2640713,E,Aspen,2.0,SS,N,1
22f69732-3407-4f50-99d0-38b03a714a49,2021-12-10 07:00:00+00:00,-107.1210337,39.0226966,S,Aspen,2.0,SS,N,1
b9590bca-4be3-4e7f-8dd7-56fe876efb46,2021-12-10 07:00:00+00:00,-107.0446639,38.8870031,NE,Gunnison,1.5,SS,N,1
