Longitude,latitude,elevation,slope,aspect_degrees,aspect_cardinal
-106.4955307,39.0869771,3760.0,19.498868277805567,108.74549201242792,E
-106.475306,39.1872118,4368.0,16.651351103308578,89.70916097764945,E
-106.2271542,39.3374464,3402.0,26.58086641347995,87.73721019286054,E
-107.1143323,38.9066179,3510.0,7.931205662585053,112.38013505195957,E
-106.5627285,39.0858182,3741.0,27.783235159679908,201.98524558121002,S
-105.9763136,39.4659215,3684.0,24.33753628810196,63.00416160591338,NE
-105.7937931,39.7090004,3618.0,33.62267384180905,201.92326336369922,S
-106.4276065,38.8333395,3682.0,20.248903669895025,33.95109432834525,NE
-106.1215961,39.5098771,3689.0,27.77452854186582,237.50342189800227,SW
-105.7111165,39.5949872,3558.0,2.2729212388675384,85.60129464500447,E
-107.0099589,38.9575636,3713.0,46.98551522758083,6.089602617945886,N
-106.1064092,39.3972102,4326.0,12.5228897529769,340.82099197418927,N
-105.6782424,39.8951033,3276.0,32.294776663044615,24.215138986031505,NE
-105.7772446,39.8165916,3462.0,23.432596110399235,145.02448679594661,SE
-106.2353399,39.3342823,3592.0,29.390898304882842,39.746197248737744,NE
-106.1773172,39.3474725,3699.0,25.751047492397568,82.94215335011893,E
-106.1816278,39.3451004,3753.0,30.131867219371824,320.0983918211523,NW
-106.4159455,39.0902336,3850.0,24.631533959374142,120.63858533818662,SE
-105.9336596,40.4780143,3458.0,17.96794131885285,71.56505117707799,E
-107.2164086,38.8473577,3492.0,13.037306862776363,83.99099404250548,E
-106.4103123,39.3692317,3757.0,21.14266611486917,83.9084862911458,E
-106.8270482,38.8765157,3587.0,28.09337609016336,43.38969939750101,NE
-107.1059148,39.0729694,3324.0,6.081628259913382,340.01689347810003,N
-106.7688193,38.9300198,3251.0,16.412954866785924,278.8806591505202,W
-106.9422613,39.1156353,3827.0,25.230990157133522,93.32312044513544,E
-107.0456727,38.7974955,3545.0,29.609418809311972,76.5933551404838,E
-105.6963352,39.8737366,3553.0,34.115101295822434,29.68089943686737,NE
-106.1516265,39.501419,2971.0,0.993644395342555,105.25511870305778,E
-106.2398472,39.3468317,3706.0,13.122191283522081,32.757668801125554,NE
-105.7835353,39.8119873,3382.0,9.382913522912187,165.57922687248902,S
-106.8785335,39.1200254,3519.0,27.228139832161293,117.77428119943136,SE
-106.8087219,39.1386444,3283.0,24.073565551709194,69.10223450116113,E
-106.412651,38.8238315,3723.0,12.654577420748533,119.50515140086137,SE
-107.504378,39.833616,3104.0,13.249717164327214,131.32550047917033,SE
-105.9056828,39.5651662,3633.0,9.41622461533063,132.76882539196876,SE
-106.1861328,39.2813783,4019.0,4.865471688249034,304.8244891569568,NW
-105.8573097,39.6455015,3637.0,16.17584768437509,265.7858214772659,W
-106.9719322,38.9045236,2886.0,5.286820861367753,58.3924977537511,NE
-107.0375105,38.8411729,3609.0,34.371401330815246,82.8749836510982,E
-106.7390198,40.8677535,3460.0,7.007298195807296,182.86240522611175,S
-107.0540764,38.9206568,3182.0,36.65226805217712,40.37342929062847,NE
-106.0744903,39.4349175,3484.0,12.841159308847887,44.45948981286933,NE
-106.142522,39.616653,3883.0,11.206248488943004,154.02560603756868,SE
-105.879931,39.6613893,3654.0,13.701663225041079,87.8524145717015,E
-107.0531401,38.8503247,3336.0,23.233296292373037,341.0534953104909,N
-106.9624239,38.9121756,2916.0,7.699004481236629,312.2736890060937,NW
-105.9340588,39.6826554,3463.0,16.026901832169195,139.29986282019206,SE
-105.8185136,39.785183,3669.0,26.13869102225885,53.84181456019168,NE
-106.1649816,39.392262,3635.0,18.907407582616663,66.73463121878805,NE
-106.1850588,39.4470477,3711.0,11.468589726006806,139.86451443776053,SE
-106.1701773,39.4205066,3454.0,18.507735608717102,250.0835940061909,W
-106.1317535,39.4137021,3891.0,38.852276219368306,221.63353933657018,SW
-107.0898732,38.832404,3051.0,4.573213896738499,142.69605172201656,SE
-107.2552664,40.0219719,2760.0,21.10964780045076,213.06184950549516,SW
-106.2253525,39.3400638,3229.0,19.82221688492899,75.8465874121486,E
-105.6921059,39.9139314,3531.0,10.514663023439702,313.0021201435233,NW
-106.9630332,38.9235,2946.0,9.823423401871942,113.19859051364818,SE
-107.0553539,40.761022,3174.0,4.224219140951678,184.76364169072616,S
-106.919012,38.8716396,3127.0,28.985250008758253,126.99527114270714,SE
-106.9794954,38.9757795,3397.0,29.58443161642982,160.98437059118527,S
-107.7825813,37.8493311,3666.0,25.76437646366813,347.5681393717849,N
-105.8086615,39.7943144,3704.0,31.01525288139134,87.09407900034665,E
-105.9037503,40.5334664,3417.0,23.582256980735707,91.40698187898201,E
-105.8828278,39.646844,3593.0,27.0968035645767,171.098283967108,S
-105.861979,39.6499298,3579.0,18.505471674819688,246.1169046644634,SW
-106.9912465,38.942018,3019.0,26.639136721673776,34.41042914193233,NE
-107.0957158,38.9635121,3303.0,28.773740699637226,39.62329457194926,NE
-105.9964432,39.6615125,3240.0,13.892492232235616,127.99873244250466,SE
-107.0561574,38.9678354,3163.0,13.483292173333869,197.2891859847469,S
-107.0509381,38.8838294,3672.0,28.87055177920913,118.74870321753559,SE
-107.7036448,37.8840402,3611.0,19.39046743686965,263.11827636936306,W
-106.7312186,40.5346594,2927.0,23.502865961385528,19.32812915110999,N
-106.5661844,39.0783471,3676.0,14.98361026356844,93.90049374238188,E
-106.3466468,39.7040876,3499.0,23.767406639381015,263.04704253182604,W
-106.5437438,39.1065946,3288.0,14.013138577282527,287.3332427077156,W
-107.6348695,37.8858637,3601.0,23.265992056947674,346.01243602716846,N
-106.1502232,39.4279781,3631.0,15.004639667399031,245.17945866451095,SW
-106.9884282,38.9490213,2859.0,1.158675021090259,192.9946167919165,S
-107.1746912,39.024551,3230.0,15.111459236160849,255.0271242332131,W
-106.1553717,39.4241497,3437.0,16.32725681946459,228.3664606634298,SW
-106.2567788,39.3142992,3479.0,20.39310914003703,134.3376505526278,SE
-106.2102568,39.3460205,3507.0,23.45656562244254,309.60002657667496,NW
-107.7255097,37.8443352,3060.0,14.435669326048776,276.0440921622411,W
-107.6241416,37.8900553,3841.0,28.796589216722687,251.96224259263244,W
-106.2156139,39.5311507,3235.0,4.7841775774344075,271.04162667600997,W
-105.7993009,39.7989406,3658.0,23.455063710835706,83.74870776306537,E
-105.7880233,39.8213267,3615.0,26.749672469483087,82.70305384602484,E
-106.9193905,40.7662918,2424.0,17.43442859297231,30.19601984372951,NE
-106.8808362,39.1108056,3598.0,24.678459252100804,94.16650488554868,E
-107.1932357,39.0529808,3239.0,29.057840107436295,17.1487311908119,N
-107.2918839,39.1581697,2999.0,14.026899773035137,25.94229548987167,NE
-107.1725489,39.0217274,3294.0,15.355851011333472,338.96248897457815,N
-107.7315602,37.868832,3381.0,24.50515877571184,98.93326160596624,E
-106.9962596,38.9437456,3157.0,4.5501110003034855,72.25532837494306,E
-107.6771154,37.8847913,3421.0,31.621490350747614,46.18936089109445,NE
-107.0362399,38.9609926,3205.0,12.911573567021035,127.47617956136136,SE
-106.2964195,39.6676077,3386.0,8.528508767739469,170.05942696688697,S
-106.1988047,39.5429071,3601.0,19.556470967075793,154.09349200048564,SE
-107.10191,38.901279,3481.0,33.55221239199304,266.98721249581666,W
-107.1883526,39.0326497,3418.0,15.37111259997423,61.31385242626056,NE
-107.7204931,37.9090165,3601.0,28.95893508804454,144.75242494165377,SE
-107.6496805,37.8924978,3306.0,30.71914142006717,139.7295269108856,SE
-107.6549477,37.9001508,3646.0,5.820702439843383,34.15969454566943,NE
-107.8392133,37.8444216,3394.0,27.135979026125717,83.25082521043035,E
-107.8084862,37.8439505,3395.0,23.23728919793023,91.80873932249206,E
-107.0719927,38.9412413,3272.0,28.3360333373287,31.902947477809093,NE
-105.8801964,39.6523038,3678.0,24.58703543039847,75.54757174890702,E
-106.1945209,39.4539061,3892.0,28.49759462855801,106.09971274847734,E
-105.8908804,39.69244,3590.0,14.361818735527635,122.366638064725,SE
-106.8154422,38.966156,3535.0,12.129827890704316,106.38954033403479,E
-105.7799114,39.800506,3503.0,24.73815284899657,71.08559977828142,E
-107.4303082,39.3578906,3068.0,13.94466344403553,219.53615718676338,SW
-105.8102851,39.6029229,3345.0,13.617887190406977,182.52082790771016,S
-106.7727053,39.0060832,3798.0,20.083912561018888,88.33627499570841,E
-105.9044578,39.5110979,3668.0,10.013632010558844,178.02506598911805,S
-106.4107461,39.8242776,3541.0,1.3126944471880733,86.18592516570965,E
-105.8536975,39.6100372,3609.0,30.35932717901912,169.2157021324374,S
-106.2072243,39.5679317,3499.0,16.618350078221276,78.23171106797935,E
-105.7796442,39.7985437,3508.0,15.193704176464987,135.45471886169315,SE
-106.2587276,39.3697591,3757.0,22.15691377597045,102.06488441052542,E
-105.8748866,39.564888,3665.0,23.862955628008766,79.69515353123397,E
-105.7828773,39.8442747,3660.0,4.099157604316238,66.16125981682828,NE
-105.7770153,39.7980258,3451.0,3.550987012087903,335.32313682966293,NW
-105.8790044,39.6500313,3714.0,25.26527361962199,70.39591184917057,E
-106.1182965,39.5444406,3774.0,33.20996069177182,63.79229832348605,NE
-105.7552092,39.8082726,3544.0,34.629968428762076,8.630801788548425,N
-106.2491092,39.3497593,3683.0,12.805805674478226,31.883563874608527,NE
-105.877805,39.6484631,3627.0,24.348312701058163,118.97970769792877,SE
-107.191821,39.0512481,3202.0,27.58385317889133,75.8830583044304,E
-106.5474592,39.3064275,3687.0,23.711752905652208,51.74258660671278,NE
-106.8799564,39.117453,3575.0,29.949452229348925,83.19318627690262,E
-106.1910219,39.5314294,3611.0,14.775016077275083,93.63818657786467,E
-107.6230671,37.8885939,3893.0,35.59353930096842,283.01269116971224,W
-105.7882944,39.8238922,3600.0,17.22033175570677,68.355564859286,E
-105.8795216,39.6471768,3655.0,28.489728602437786,164.20915881345172,S
-107.702895,37.8707525,3813.0,10.008787729733656,62.560272051800695,NE
-106.5772589,39.1446254,3868.0,26.498328926945007,174.5844749148451,S
-105.9873679,39.6320991,3218.0,25.78859664315263,192.37215525051823,S
-106.7701537,38.9664969,3558.0,12.069354279437775,218.08877288097534,SW
-105.6705604,39.9195476,3299.0,10.1412883247719,101.30993247402021,E
-107.2120493,39.0318365,3579.0,17.671584128260136,84.26226532994359,E
-108.0709567,37.3920463,2775.0,2.5566145062383403,132.27368900609372,SE
-107.8223317,37.8917043,3803.0,22.46492722657314,109.35899417569472,E
-107.8068539,37.9166838,2853.0,4.578714567571244,343.6104596659652,N
-105.8088206,39.7960118,3753.0,14.935304411464793,89.01788283677581,E
-107.1046284,38.9744582,3651.0,38.43276149689651,16.4266089806936,N
-107.0386861,38.8454581,3342.0,31.66744282452327,38.41805534482198,NE
-107.1063233,38.9151124,3382.0,29.36424888283644,2.0068477354945458,N
-106.406486,38.8313587,3735.0,4.019793411919922,97.4314079711725,E
-107.1474424,39.0992663,3631.0,37.23774614411283,173.8113840367584,S
-107.7432431,37.831509,3605.0,25.520269652803293,85.29638529570681,E
-107.1301754,38.8902657,3562.0,18.8724237770129,100.2139729850705,E
-107.1014335,38.9617886,3515.0,10.31243473886624,179.0451587461278,S
-107.8370216,37.8057141,3616.0,29.410904475239775,303.0110382278621,NW
-105.7765054,39.7977042,3452.0,6.353551038717581,272.3532968661083,W
-106.0750727,39.4327998,3584.0,20.610756522165396,70.3929225561429,E
-107.8139662,37.8661515,3421.0,30.011716630966777,200.6084978563001,S
-105.8490805,39.6441809,4064.0,13.936498904713302,299.39605285494326,NW
-106.0747833,39.4344897,3524.0,29.127780472001923,24.676863170337057,NE
-105.9458171,39.4649676,3615.0,33.26538318957505,18.939004260240054,N
-105.7644509,39.7958203,3784.0,18.205014831835246,343.58049325681833,N
-105.765542,39.7989773,3625.0,31.048318462307947,359.56485054770246,N
-105.6819457,39.9075195,3401.0,5.095107685184889,192.8477048587177,S
-107.1110379,38.9531048,3715.0,28.468916649547253,110.96850771131659,E
-105.0749655,38.8724713,3550.0,9.1310783845333,2.1610794882263633,N
-107.6280435,37.8810129,3875.0,30.712074262715685,325.74585722957784,NW
-105.8465701,39.6457242,3933.0,42.33411162509424,6.911227119024687,N
-107.2447277,39.0345274,3473.0,19.6323298638326,48.447386851865204,NE
-105.7780585,39.828326,3349.0,17.086901103072055,140.2308071755532,SE
-105.7997811,39.8004432,3696.0,25.620201802182535,114.20283772083616,SE
-107.6831991,37.8915069,3455.0,11.225622105049025,57.39540683375846,NE
-105.891647,39.6935669,3621.0,17.873685352070545,119.10716901966263,SE
-106.152597,39.644126,3767.0,27.241627976214456,129.4801536551343,SE
-106.2551769,39.3346789,3669.0,20.29385414776918,86.93771291459994,E
-106.3146044,38.5083391,3486.0,21.179825920088007,51.6544250460066,NE
-105.8872029,39.6616388,3638.0,16.402319081784814,356.73796652260324,N
-105.8538992,39.7694312,3186.0,8.344403809646728,34.84573341979974,NE
-105.7879507,39.8109939,3430.0,10.807830178598888,109.59228189105153,E
-105.8735932,39.5319601,3524.0,21.037543938997917,4.537772507906652,N
-105.9478926,39.4682493,3488.0,25.604399501229057,34.39614174012864,NE
-107.6842851,37.9623614,3633.0,23.46201868906931,152.7232366168863,SE
-106.2512079,39.3449007,3870.0,19.682085699044325,69.87131467827699,E
-106.2362189,39.2891964,3569.0,6.964635374238745,10.750966993188044,N
-106.5382778,39.0825399,3208.0,12.051800356555551,219.23211110208587,SW
-107.8963611,37.851731,3259.0,34.19059601831852,57.8599934975669,NE
-105.7886083,39.8211378,3619.0,28.550104349758612,81.4612975872888,E
-107.6506037,37.8902048,3203.0,7.543701532350548,199.25929164376717,S
-107.543677,37.8344878,3447.0,12.65422463934062,9.651833466804248,N
-106.452196,37.0164222,3012.0,11.56943518687241,197.9044475062482,S
-106.293946,39.6726426,3506.0,18.99605718738757,166.70142966950573,S
-105.7806808,39.8005677,3538.0,23.236957184451835,74.13841064025482,E
-105.8571662,39.6338847,3707.0,36.55950171523449,352.5685920288275,N
-105.9380262,39.6708244,3641.0,32.86319923782226,335.48898035027423,NW
-107.6436585,37.8691698,3456.0,9.677126371033514,252.52522574374433,W
-106.3425316,38.8226401,3408.0,19.95623997124914,63.221159593044895,NE
-106.9752117,38.9464983,2886.0,3.422094802909195,149.5344550805401,SE
-107.0429213,38.8439698,3608.0,25.61996215347792,352.7402759537402,N
-107.0297809,38.8942789,3392.0,7.53771979971843,110.09523119190482,E
-106.4155768,39.8801341,3150.0,22.18764267399779,173.99099404250546,S
-107.785983,37.7172186,3545.0,3.5811496377298178,117.18111108547723,SE
-106.5006589,39.7003785,3354.0,17.729939256343958,30.963756532073518,NE
-106.9030574,38.9445995,3422.0,29.043542659464272,39.90570342568244,NE
-106.9722157,38.9480636,2905.0,12.078028747755093,187.32640666016954,S
-107.0470887,38.9873687,3816.0,8.833460602018691,264.40066066347947,W
-106.772967,38.9255092,3261.0,16.372574882278812,313.32760563891077,NW
-106.219911,39.2405532,3669.0,27.318861873373837,6.414601807339707,N
-106.7431737,40.4560836,3191.0,16.502611251463374,355.5558938783473,N
-106.9296622,40.8438412,3226.0,25.84312149725017,312.43240267081217,NW
-106.2419045,39.6188713,3365.0,20.5947574887771,33.432560138400895,NE
-105.677108,39.9072271,3410.0,10.755526208204694,57.45824644000489,NE
-107.707284,37.8377737,3792.0,9.519235909370394,207.25532837494308,SW
-105.8797581,39.6617323,3654.0,13.701691690643926,87.8524145717015,E
-106.5655221,38.821592,2853.0,1.5521676447362671,296.565051177078,NW
-106.114631,39.5437715,3587.0,36.550799799155904,29.511498557090313,NE
-105.7624076,39.8879858,2770.0,3.258541814784329,277.6960517220166,W
-105.8443127,39.8046552,3629.0,12.475689989037896,357.23614262908745,N
-106.1093627,39.4963286,3673.0,19.823491853069683,14.915843441224794,N
-106.9479404,38.8408298,2707.0,5.229490823420773,28.686147573739433,NE
-105.6898721,39.8720826,3389.0,5.263071651897396,167.5740571345725,S
-106.2195831,39.3537284,3246.0,13.880892164273545,148.06931789628217,SE
-106.2107418,39.1700559,3508.0,6.523303382545872,185.33215888165955,S
-105.8653397,39.7807145,3337.0,13.64138295892763,97.21426203920676,E
-106.1377982,39.4392983,3727.0,31.285239876043633,48.65222278030633,NE
-106.2545263,39.5240499,3591.0,24.025934981247236,101.61673425127015,E
-106.1934321,39.5328878,3623.0,8.325071476329196,278.9726266148964,W
-107.672654,37.8782447,3176.0,21.57966062425993,139.94301071861355,SE
-107.0628924,38.9507913,2830.0,2.3836945498716355,236.88865803962796,SW
-106.1097209,39.5627509,3213.0,30.894002529796804,45.82434282084515,NE
-106.2420573,39.3260439,3506.0,16.94592936264628,236.3891796980545,SW
-106.8756917,39.1445454,3334.0,38.78082102169217,341.49659747068426,N
-107.1887853,39.0328206,3436.0,1.8793292179566268,236.30993247402023,SW
-107.7177771,37.7228548,3286.0,13.061087523729041,352.9210783953878,N
-107.0353265,38.9344463,3285.0,15.913924369331795,224.56921278299137,SW
-107.7117731,37.8954547,3400.0,17.54640710476958,300.9637565320735,NW
-107.0163749,38.9600396,3671.0,29.6039575577606,256.8907918018457,W
-106.9357795,39.1344677,3698.0,30.61468239371356,324.39399095895106,NW
-105.937679,39.6840312,3572.0,12.230750297013616,109.70797884297872,E
-107.3742542,39.3933115,2967.0,17.635292039324032,347.2928864986834,N
-105.8687764,39.7781372,3437.0,29.020747829647235,154.27954286834157,SE
-106.4452306,39.1178157,4385.0,5.9745769996285985,150.4612177404419,SE
-107.7361311,37.958515,3669.0,44.5106178191531,20.26823245809358,N
-107.7759631,37.6981518,3243.0,7.04438770831529,47.96093613416375,NE
-107.6725309,37.7515559,3227.0,5.91309087174502,324.4623222080256,NW
-107.9005983,37.8164362,3135.0,22.091154927115596,123.80795991004192,SE
-107.2781642,39.1461553,2986.0,25.3119865792567,21.459960730485705,N
-107.1550248,39.0528306,3589.0,23.63814438017365,334.76716867679164,NW
-107.2133676,39.03895,3506.0,29.7533203532384,318.4422152858974,NW
-107.7296813,37.7949905,3753.0,28.261998153004328,111.17573941710458,E
-107.6645057,37.811941,2840.0,1.5085905461877476,210.96375653207352,SW
-107.6040633,37.8695676,3528.0,27.863741794948638,342.08121540684283,N
-107.705947,37.8387213,3751.0,28.732953431253957,35.61085243866875,NE
-107.6900832,37.8650622,3547.0,21.048845371006642,30.57922687248901,NE
-107.7544767,37.9004286,3965.0,4.1923340670000835,189.46232220802563,S
-107.7030122,37.9114155,3291.0,13.011394463600453,122.75766880112556,SE
-106.8396328,38.998145,3574.0,18.734367068754302,332.2891859847469,NW
-107.2732019,39.0461741,3534.0,11.942906838218462,8.246320814468532,N
-107.3706856,39.3898331,3053.0,3.0763589986577635,298.73979529168804,NW
-107.1229652,39.2139694,3491.0,29.216378239686307,348.568031971409,N
-107.195815,39.1120261,3282.0,9.741823371118022,315.0,NW
-107.0022951,39.1675022,3839.0,25.820845630938067,51.368264149108505,NE
-107.1336892,39.2218814,3527.0,24.96370709912881,95.8035754958481,E
-106.8021125,39.0714395,2860.0,9.649414366530767,92.04540848888723,E
-106.879597,39.1184141,3579.0,29.877058074662013,96.67446904711757,E
-107.5912984,37.8638243,3740.0,36.99779624292106,162.4341998687613,S
-106.9642515,39.1480297,3984.0,11.880161018053336,45.58463052070518,NE
-106.8865913,39.1211561,3725.0,27.866029020938527,243.9497879271144,SW
-107.12289,39.0661205,3524.0,16.09183154622146,345.3791260113683,N
-107.1882843,39.1061133,3404.0,35.625106835784,155.8773641335791,SE
-107.0139212,39.0278986,3739.0,20.56448869681775,207.70459994714764,SW
-107.0618816,39.1378677,3691.0,12.328354814434098,180.0,S
-107.0617629,39.0630796,3831.0,16.078456546625002,235.7244485374712,SW
-107.1601393,39.0014544,3593.0,30.936687460423794,67.06789956241022,NE
-106.7986412,37.5522683,2919.0,18.576745611329937,21.515884709495126,N
-107.0790237,38.9403365,3344.0,21.21894210113463,51.34019174590991,NE
-107.1489304,39.1008985,3729.0,31.86702999464894,189.55428967240175,S
-107.1227974,39.0248032,4078.0,25.862522242893586,44.49297093908522,NE
-107.1717173,39.0154714,3527.0,30.052999504189838,27.303877251486476,NE
-107.2352473,39.0206216,3636.0,23.494828134785404,52.37046800317871,NE
-107.1246796,39.1023213,3803.0,11.382484499932135,103.51253063578602,E
-107.1232317,38.9144511,3690.0,40.26610970992164,345.06858282186244,N
-107.1435987,38.9998884,3674.0,44.557832510898095,358.1466999843207,N
-107.1175035,38.9951542,3878.0,9.84170385170397,323.53076560994816,NW
-106.8076457,39.1357604,3339.0,22.540883751294075,38.16899405064847,NE
-107.2124783,39.0377985,3540.0,6.923995138285601,152.47477425625567,SE
-106.8755793,39.1347723,3563.0,31.53998487565278,348.3010623911973,N
-106.5093106,39.5523037,3625.0,25.98056624732965,117.52522574374433,SE
-106.3005108,39.6019681,3572.0,23.039830526960387,49.35422106306961,NE
-107.2724486,39.0683127,3576.0,14.838440099761172,69.90476880809518,E
-107.1937206,39.0526826,3268.0,18.41422160103175,54.64440564010807,NE
-107.911219,37.8257239,3582.0,9.36043364854592,140.93152692491975,SE
-107.0495969,38.8861419,3699.0,32.72222250901037,128.6809116710043,SE
-106.1546337,39.464259,3560.0,22.049742107327305,114.15908066043269,SE
-108.0627552,37.6928299,3415.0,22.225634415625457,53.383248480929346,NE
-107.0971566,38.8347146,3253.0,29.614352587777194,26.76992198278503,NE
-106.1913628,39.5352136,3623.0,5.731749147254428,194.03624346792648,S
-107.4664614,38.2464615,2869.0,16.227595948789002,284.1083135928259,W
-107.8258055,37.8571294,3021.0,12.331686921031006,189.91652612090724,S
-105.8621162,39.646198,3501.0,16.19153297466741,238.7270965785498,SW
-106.9345984,39.1631403,3446.0,33.537370877405756,34.92752216256106,NE
-106.9950857,38.9733456,2986.0,23.57717962614494,250.3060059699027,W
-105.0647471,38.87976,3528.0,16.07469956635167,353.6598082540901,N
-107.089708,38.9857272,3538.0,27.985964295966852,40.37076505220241,NE
-106.2347339,39.338497,3582.0,15.766957197777245,36.684874243208114,NE
-107.0494745,38.9921978,3715.0,31.25161060353295,274.4426269864942,W
-107.1926068,39.0450842,3250.0,25.25017264289748,85.57302835252061,E
-107.0466033,38.9869077,3766.0,30.354266816527492,143.63450581799106,SE
-107.1917606,39.0348794,3360.0,20.593609871148338,57.52880770915151,NE
-107.039463,38.9989337,3637.0,19.781260035304875,55.30484646876603,NE
-105.6468461,40.2714872,3518.0,16.871648582310605,345.4034244745058,N
-105.9067249,40.5176602,3463.0,23.74365719256308,47.25679392645106,NE
-107.6958189,37.9046962,3488.0,23.968908461317362,302.8285417914125,NW
-107.1035017,38.9528684,3439.0,29.60339378706616,63.02472352123847,NE
-107.7066178,37.9066818,3343.0,3.8270509044409518,7.765166018425333,N
-106.1797082,39.339704,3952.0,35.08205363726836,7.709333080033915,N
-107.5453934,37.8489753,3885.0,35.03170158909547,43.08504898595743,NE
-106.6043705,39.3187369,2937.0,0.348226295711422,0.0,N
-107.7062289,37.8774296,3629.0,30.346070683624855,32.17725440640286,NE
-106.1407949,39.4257589,3656.0,5.1836416176433975,346.4295656148385,N
-106.2573791,39.3637685,3738.0,20.320199989055215,52.00126755749534,NE
-105.7972495,39.8185064,3655.0,31.608567774555688,148.1600806466181,SE
-107.0474848,39.0010656,3785.0,17.970102194329375,286.5709511669138,W
-107.1441195,39.0019564,3555.0,35.095119655501186,20.859960371215436,N
-106.5758958,39.0693632,3803.0,29.991501900161406,94.976264214307,E
-106.1310608,40.3268735,3599.0,31.7119500856809,88.865578369023,E
-106.2058115,39.5608933,3584.0,24.66813566311272,34.7431801583036,NE
-105.9347371,40.4783161,3464.0,15.689029789219589,218.80609503284902,SW
-106.2321244,39.3313644,3585.0,22.362553159264504,48.89370755509714,NE
-107.1008814,39.1005054,3870.0,23.80161352877531,3.94518622903756,N
-107.7299903,37.8989686,3769.0,28.014821463511627,143.5194221574111,SE
-107.6340199,37.8663052,3862.0,39.66528150366459,338.14061841250725,N
-107.7065925,37.83959,3660.0,29.046565404852647,351.7380824347368,N
-107.0648878,38.9727107,2968.0,13.545851717190727,241.0154396062657,SW
-106.1058539,39.4702648,3870.0,12.786294436194094,239.82647997035568,SW
-106.2346186,39.3699535,3584.0,9.077611919040448,50.40379136024971,NE
-107.8204615,37.8751725,3843.0,36.9260131818529,219.14398641457106,SW
-106.8170367,39.0043187,3595.0,29.337876506647138,341.27173063627805,N
-107.8814206,37.7905433,3588.0,21.39656822956659,25.974393962431307,NE
-106.1272865,39.4266691,3868.0,20.84760984583674,316.9414863909144,NW
-107.0835617,38.9806603,3624.0,24.22673208296117,67.40983737149327,NE
-105.8919894,39.6780086,3373.0,34.48711004686118,358.8567769809425,N
-107.1142365,38.9295091,3623.0,23.970253362553706,41.4064338121348,NE
-106.0751408,39.3673158,3660.0,23.503175162888855,163.97208503057362,S
-104.9122803,38.7833792,2481.0,31.036520303453816,6.212797226522596,N
-107.1428384,38.9997763,3685.0,44.635862903307434,352.14368078125665,N
-107.0376817,39.00537,3215.0,25.183127562287265,28.300755766006368,NE
-106.0743252,39.3680124,3687.0,13.061777256230553,158.47739989209293,S
-107.807543,37.8467615,3360.0,19.9618627740802,74.11986122292473,E
-107.1722925,39.0158675,3553.0,18.92390795370504,346.7014296695057,N
-107.6064493,37.7908305,3717.0,1.9848167664845795,87.51044707800085,E
-107.2073669,39.0312609,3504.0,23.435656770070118,6.428747748829849,N
-107.7533249,37.8368921,3286.0,14.092356895197321,10.366322603450485,N
-107.0855668,38.9808114,3689.0,27.45805282621122,23.198590513648185,NE
-107.6556218,37.879279,3655.0,20.457575473217027,254.78545903768855,W
-106.9606317,38.8142232,3646.0,33.91292774077524,31.362252436938633,NE
-107.6913399,37.8991566,3816.0,17.242194237089315,271.1123996162978,W
-107.0654438,39.0211434,3624.0,23.803229861001252,54.2333235092772,NE
-108.0134774,37.6903244,3203.0,29.899623753945914,317.54480437981306,NW
-107.8639334,37.7917171,3787.0,43.08685891648659,358.0631996137789,N
-106.3151207,38.5076199,3507.0,20.583721297285827,52.85331330197822,NE
-106.1400209,39.3397109,4287.0,19.641103780016028,4.885202568117293,N
-105.6896371,40.0101837,3849.0,15.204463705995868,327.38075692880716,NW
-106.5634346,39.1344544,4153.0,17.746982900302925,125.34816653319575,SE
-105.7790199,40.3728,3895.0,23.677909975340377,40.18941380563435,NE
-105.8832476,39.6558162,3792.0,21.12714726293332,78.86717910872586,E
-106.15696,39.3111362,3704.0,11.25210372516677,197.32792177724122,S
-105.8979666,40.4154286,3766.0,15.50959154162011,48.576334374997344,NE
-106.4929244,39.2064654,4200.0,11.507446390949415,18.705209929416142,N
-106.8240488,39.0054844,3440.0,31.145289047608504,342.4744316262771,N
-106.4197483,39.0211039,4241.0,2.3174337753282446,102.99461679191651,E
-107.054742,38.9876976,3562.0,26.117866212059297,333.35570159888766,NW
-106.4994131,39.0103353,4126.0,28.09671754225466,4.398705354995528,N
-105.5749172,40.0775693,3155.0,1.2913322319627447,331.6992442339936,NW
-106.1763086,39.3386876,3988.0,30.591131182900906,103.67904248782766,E
-106.2497633,39.3594563,3814.0,27.576447458309758,69.56104408508696,E
-106.5061402,39.1788784,4185.0,25.236911835766705,38.19868517601842,NE
-105.9094115,40.5195759,3523.0,14.967585366671669,163.0178935464546,S
-105.6830598,39.9944313,3915.0,13.138758631069575,154.44003482817618,SE
-106.438794,39.1508742,3100.0,9.016900349709205,165.03328043599515,S
-105.7850415,39.8239196,3448.0,16.874308064349893,89.71208393344291,E
-106.4106735,38.8262287,3722.0,17.803944525637004,121.89079180184571,SE
-107.0301819,39.1170093,3369.0,9.06357309406914,332.21607358779073,NW
-106.4162431,38.7854643,3858.0,33.66732555955832,93.51945303549537,E
-105.6163912,40.0988749,4007.0,13.147186649818392,295.5599651718238,NW
-106.5838126,39.0628657,3505.0,5.5198335867304875,317.54480437981306,NW
